time,seconds_elapsed,z,y,x
1716403995180983300,2.5259833984375,-4.0605010986328125,-0.9912433624267578,-2.3856139183044434
1716403995191115300,2.536115234375,-3.8742198944091797,-1.0430068969726562,-2.306743621826172
1716403995201247000,2.5462470703125,-3.6410531997680664,-1.0119478702545166,-2.2257065773010254
1716403995211379000,2.55637890625,-3.6050615310668945,-1.0054161548614502,-2.124366283416748
1716403995221510700,2.5665107421875,-4.062528610229492,-1.1796865463256836,-2.254179000854492
1716403995231642600,2.576642578125,-4.880297660827637,-1.458186388015747,-2.612109661102295
1716403995241774300,2.5867744140625,-5.518162727355957,-1.8372840881347656,-2.958463668823242
1716403995251906300,2.59690625,-6.1500244140625,-2.3571763038635254,-3.2732043266296387
1716403995262038000,2.6070380859375,-6.786413192749023,-2.8751108646392822,-3.667727470397949
1716403995272170000,2.617169921875,-6.777485370635986,-3.4114434719085693,-4.033976078033447
1716403995282301700,2.6273017578125,-6.288495063781738,-4.573385715484619,-4.527135848999023
1716403995292433700,2.63743359375,-6.217604160308838,-5.551719665527344,-5.060868740081787
1716403995302565400,2.6475654296875,-6.014781475067139,-6.125513553619385,-5.561925411224365
1716403995312697300,2.657697265625,-5.937221527099609,-6.5449957847595215,-5.71823263168335
1716403995322829000,2.6678291015625,-5.585826873779297,-6.627676963806152,-5.6331610679626465
1716403995332961000,2.6779609375,-4.286706447601318,-6.306896209716797,-6.079339027404785
1716403995343092700,2.6880927734375,-2.350159168243408,-6.851806163787842,-6.511630535125732
1716403995353224700,2.698224609375,0.40827369689941406,-7.048557281494141,-3.966094493865967
1716403995363356400,2.7083564453125,3.605936050415039,-6.455038070678711,-1.3178577423095703
1716403995373488400,2.71848828125,4.462815284729004,-10.162078857421875,1.8131299018859863
1716403995383620000,2.7286201171875,6.192591667175293,-2.510244846343994,1.0623149871826172
1716403995393752000,2.738751953125,9.893869400024414,-2.794678211212158,9.24344539642334
1716403995403883800,2.7488837890625,10.366374969482422,-3.8062353134155273,11.767902374267578
1716403995414015700,2.759015625,8.904827117919922,-2.8610177040100098,9.510589599609375
1716403995424147500,2.7691474609375,7.134410858154297,-2.8998847007751465,10.86671257019043
1716403995434279200,2.779279052734375,5.720905303955078,-3.3870882987976074,12.11252212524414
1716403995444411100,2.7894111328125,3.5772533416748047,-3.6139955520629883,12.590751647949219
1716403995454542800,2.79954296875,0.3552405834197998,-1.7511944770812988,13.181550979614258
1716403995464674800,2.8096748046875,-4.617225646972656,1.1182560920715332,14.194717407226562
1716403995474806500,2.819806640625,-7.2985734939575195,1.2512354850769043,16.60150718688965
1716403995484938500,2.8299384765625,-9.217147827148438,0.0735478401184082,16.483510971069336
1716403995495070200,2.8400703125,-8.788875579833984,-1.6514310836791992,12.113065719604492
1716403995505202200,2.8502021484375,-5.879025459289551,-2.9573683738708496,7.331121921539307
1716403995515334000,2.860333984375,-0.19465255737304688,-3.8561301231384277,3.901817798614502
1716403995525465900,2.8704658203125,-4.275638103485107,-4.926579475402832,2.073611259460449
1716403995535597600,2.88059765625,-4.664758682250977,-4.026367664337158,-0.5006098747253418
1716403995545729500,2.8907294921875,0.6588542461395264,-4.185579776763916,-0.5925784111022949
1716403995555861200,2.900861328125,4.002089500427246,-1.9677553176879883,-0.15123319625854492
1716403995565993200,2.9109931640625,0.4279247522354126,-1.0110630989074707,0.04996299743652344
1716403995576125000,2.921125,-0.14840734004974365,-2.5493345260620117,-1.1684699058532715
1716403995586257000,2.9312568359375,7.728908538818359,-3.3214378356933594,-2.698444366455078
1716403995596388600,2.941388671875,2.332798719406128,-0.3140993118286133,-2.018585681915283
1716403995606520600,2.9515205078125,-7.465259552001953,0.0341033935546875,-3.0841288566589355
1716403995616652300,2.96165234375,-8.35805606842041,0.6595797538757324,-6.741815090179443
1716403995626784300,2.9717841796875,-4.208626747131348,1.0615220069885254,-6.74827241897583
1716403995636916000,2.981916015625,-0.9254945516586304,1.872067928314209,-4.9383392333984375
1716403995647048000,2.9920478515625,0.40483343601226807,2.7222533226013184,-4.002087593078613
1716403995657179600,3.0021796875,0.15432077646255493,3.7543506622314453,-3.5207080841064453
1716403995667311600,3.0123115234375,-0.7160324454307556,4.844223499298096,-2.910841464996338
1716403995677443300,3.022443359375,-0.2364131212234497,5.776259899139404,-2.1967968940734863
